purchase_id,product_id,quantity,unit_price,purchase_date
19469,70,17,15.0,
19469,69,31,36.0,
19469,24,18,4.5,
19469,21,32,10.0,
19469,73,15,15.0,
19469,29,43,123.79,
19469,75,9,7.75,
19469,65,32,21.05,
19469,67,14,14.0,
19469,60,41,34.0,
19469,16,19,17.45,
19469,31,32,12.5,
19469,22,22,21.0,
19469,26,8,31.23,
19469,36,50,19.0,
19469,61,39,28.5,
19469,17,41,39.0,
19469,59,8,55.0,
19469,5,11,21.35,
19469,11,20,21.0,
19469,18,38,62.5,
19469,46,31,12.0,
19469,77,36,13.0,
19469,6,48,25.0,
19469,23,10,9.0,
19469,52,1,7.0,
19469,7,30,30.0,
19469,51,48,53.0,
19470,61,47,28.5,
19470,31,14,12.5,
19470,8,3,40.0,
19470,26,47,31.23,
19470,2,27,19.0,
19470,30,12,25.89,
19470,60,37,34.0,
19470,32,10,32.0,
19470,34,26,14.0,
19470,37,29,26.0,
19470,43,2,46.0,
19470,77,28,13.0,
19470,18,39,62.5,
19470,53,39,32.8,
19470,72,43,34.8,
19470,44,39,19.45,
19470,33,25,2.5,
19470,52,50,7.0,
19470,50,36,16.25,
19470,66,50,17.0,
19470,21,38,10.0,
19470,45,43,9.5,
19470,13,15,6.0,
19470,70,25,15.0,
19470,20,13,81.0,
19470,59,36,55.0,
19470,22,12,21.0,
19470,56,30,38.0,
19470,7,5,30.0,
19470,41,20,9.65,
19470,47,6,9.5,
19470,63,13,43.9,
19470,40,37,18.4,
19470,28,7,45.6,
19470,67,46,14.0,
19470,48,24,12.75,
19470,51,29,53.0,
19470,74,29,10.0,
19470,12,42,38.0,
19470,16,34,17.45,
19470,76,1,18.0,
19470,69,32,36.0,
19470,65,35,21.05,
19470,6,37,25.0,
19470,4,41,22.0,
19470,9,15,97.0,
19470,55,37,24.0,
19470,23,17,9.0,
19471,17,24,39.0,
19471,27,38,43.9,
19471,74,32,10.0,
19471,46,26,12.0,
19471,33,45,2.5,
19471,38,8,263.5,
19471,49,3,20.0,
19471,69,3,36.0,
19471,18,34,62.5,
19471,59,23,55.0,
19471,73,47,15.0,
19471,72,3,34.8,
19471,28,31,45.6,
19471,51,38,53.0,
19471,52,49,7.0,
19471,2,41,19.0,
19471,15,42,15.5,
19471,61,34,28.5,
19471,3,30,10.0,
19471,31,8,12.5,
19471,32,32,32.0,
19471,62,48,49.3,
19471,37,8,26.0,
19471,64,49,33.25,
19471,19,9,9.2,
19471,36,48,19.0,
19471,75,8,7.75,
19471,68,43,12.5,
19471,8,5,40.0,
19471,30,14,25.89,
19471,50,9,16.25,
19471,22,44,21.0,
19471,29,14,123.79,
19471,14,12,23.25,
19471,20,15,81.0,
19471,56,1,38.0,
19471,53,28,32.8,
19471,1,16,18.0,
19471,77,37,13.0,
19471,34,30,14.0,
19471,54,21,7.45,
19471,40,35,18.4,
19471,48,20,12.75,
19471,43,28,46.0,
19471,44,1,19.45,
19471,66,15,17.0,
19471,71,41,21.5,
19471,6,50,25.0,
19472,21,21,10.0,
19472,22,10,21.0,
19472,7,19,30.0,
19472,57,26,19.5,
19472,52,19,7.0,
19472,14,34,23.25,
19472,20,18,81.0,
19472,41,2,9.65,
19472,60,21,34.0,
19472,76,18,18.0,
19472,67,44,14.0,
19472,33,25,2.5,
19472,59,49,55.0,
19472,45,9,9.5,
19472,13,26,6.0,
19472,69,5,36.0,
19472,68,36,12.5,
19472,42,49,14.0,
19472,9,32,97.0,
19472,73,32,15.0,
19472,40,12,18.4,
19472,16,7,17.45,
19472,74,28,10.0,
19472,54,37,7.45,
19472,5,5,21.35,
19472,30,5,25.89,
19472,3,9,10.0,
19472,31,22,12.5,
19472,26,38,31.23,
19472,44,31,19.45,
19472,19,33,9.2,
19472,62,24,49.3,
19472,61,28,28.5,
19473,58,26,13.25,
19473,14,48,23.25,
19473,8,49,40.0,
19473,70,8,15.0,
19473,3,46,10.0,
19473,30,11,25.89,
19473,29,30,123.79,
19473,33,20,2.5,
19473,45,31,9.5,
19473,38,22,263.5,
19473,19,11,9.2,
19473,69,36,36.0,
19473,68,35,12.5,
19473,44,33,19.45,
19473,60,46,34.0,
19473,67,47,14.0,
19473,59,44,55.0,
19473,73,29,15.0,
19473,36,49,19.0,
19473,64,24,33.25,
19473,37,25,26.0,
19473,22,45,21.0,
19473,57,15,19.5,
19473,6,10,25.0,
19473,25,50,14.0,
19473,51,13,53.0,
19473,12,28,38.0,
19473,53,48,32.8,
19473,48,7,12.75,
19473,34,34,14.0,
19474,36,2,19.0,
19474,4,18,22.0,
19474,72,39,34.8,
19474,54,9,7.45,
19474,7,26,30.0,
19474,3,18,10.0,
19474,10,11,31.0,
19474,61,40,28.5,
19474,47,14,9.5,
19474,51,7,53.0,
19474,28,49,45.6,
19474,43,5,46.0,
19474,64,22,33.25,
19474,8,3,40.0,
19474,66,33,17.0,
19474,41,14,9.65,
19474,44,11,19.45,
19474,38,7,263.5,
19474,9,28,97.0,
19474,21,24,10.0,
19474,65,47,21.05,
19474,30,43,25.89,
19474,48,13,12.75,
19474,52,6,7.0,
19474,69,1,36.0,
19474,75,32,7.75,
19474,13,20,6.0,
19474,46,42,12.0,
19474,33,8,2.5,
19475,54,35,7.45,
19475,28,50,45.6,
19475,73,36,15.0,
19475,6,19,25.0,
19475,63,4,43.9,
19475,59,10,55.0,
19475,76,50,18.0,
19475,37,21,26.0,
19475,32,28,32.0,
19475,15,19,15.5,
19475,22,37,21.0,
19475,61,40,28.5,
19475,44,29,19.45,
19475,70,31,15.0,
19475,49,7,20.0,
19475,66,17,17.0,
19475,16,36,17.45,
19475,46,23,12.0,
19475,43,2,46.0,
19475,58,25,13.25,
19475,13,13,6.0,
19475,62,5,49.3,
19475,24,30,4.5,
19475,31,3,12.5,
19475,65,18,21.05,
19475,69,31,36.0,
19475,77,28,13.0,
19475,25,46,14.0,
19475,2,9,19.0,
19475,47,39,9.5,
19475,11,37,21.0,
19475,68,8,12.5,
19475,72,26,34.8,
19475,57,3,19.5,
19475,26,24,31.23,
19475,29,8,123.79,
19475,67,32,14.0,
19475,3,34,10.0,
19475,36,13,19.0,
19475,56,12,38.0,
19475,4,12,22.0,
19475,19,11,9.2,
19475,45,21,9.5,
19475,9,36,97.0,
19475,75,24,7.75,
19475,39,49,18.0,
19475,23,14,9.0,
19475,30,17,25.89,
19475,53,28,32.8,
19475,35,34,18.0,
19476,69,17,36.0,
19477,8,47,40.0,
19477,7,10,30.0,
19477,32,43,32.0,
19477,65,36,21.05,
19477,43,8,46.0,
19477,16,24,17.45,
19477,47,26,9.5,
19477,38,28,263.5,
19477,17,2,39.0,
19477,63,1,43.9,
19477,3,18,10.0,
19477,55,41,24.0,
19477,68,26,12.5,
19477,30,4,25.89,
19477,44,18,19.45,
19477,40,18,18.4,
19477,29,39,123.79,
19477,27,21,43.9,
19477,20,17,81.0,
19477,33,24,2.5,
19477,21,44,10.0,
19477,12,3,38.0,
19477,50,3,16.25,
19477,66,28,17.0,
19477,54,6,7.45,
19477,15,10,15.5,
19477,48,44,12.75,
19477,45,41,9.5,
19477,69,43,36.0,
19477,23,8,9.0,
19477,60,28,34.0,
19477,6,36,25.0,
19477,31,45,12.5,
19477,52,12,7.0,
19477,39,20,18.0,
19477,35,27,18.0,
19477,64,33,33.25,
19477,10,47,31.0,
19477,67,49,14.0,
19477,14,2,23.25,
19477,28,38,45.6,
19477,11,42,21.0,
19477,71,2,21.5,
19477,34,31,14.0,
19477,77,12,13.0,
19477,56,10,38.0,
19477,49,3,20.0,
19477,5,29,21.35,
19478,45,33,9.5,
19478,33,37,2.5,
19478,59,50,55.0,
19478,60,18,34.0,
19478,57,12,19.5,
19478,38,12,263.5,
19478,10,2,31.0,
19478,77,10,13.0,
19478,2,25,19.0,
19478,67,15,14.0,
19479,39,13,18.0,
19479,58,3,13.25,
19479,63,22,43.9,
19479,10,40,31.0,
19479,2,13,19.0,
19479,77,43,13.0,
19479,61,3,28.5,
19479,33,4,2.5,
19479,36,25,19.0,
19479,8,20,40.0,
19479,26,21,31.23,
19479,74,34,10.0,
19479,44,45,19.45,
19479,73,6,15.0,
19479,35,45,18.0,
19479,9,27,97.0,
19479,5,48,21.35,
19479,59,25,55.0,
19479,43,14,46.0,
19479,62,43,49.3,
19479,71,7,21.5,
19479,14,34,23.25,
19479,32,27,32.0,
19479,19,29,9.2,
19479,42,15,14.0,
19479,72,40,34.8,
19479,46,20,12.0,
19479,28,39,45.6,
19479,75,38,7.75,
19479,66,7,17.0,
19479,13,20,6.0,
19479,50,14,16.25,
19479,49,2,20.0,
19479,67,42,14.0,
19479,27,19,43.9,
19479,51,17,53.0,
19480,66,33,17.0,
19481,67,24,14.0,
19481,61,23,28.5,
19481,7,40,30.0,
19481,40,25,18.4,
19481,66,25,17.0,
19481,23,27,9.0,
19481,1,15,18.0,
19481,19,20,9.2,
19481,21,46,10.0,
19481,74,41,10.0,
19481,14,41,23.25,
19481,58,31,13.25,
19481,69,39,36.0,
19481,45,26,9.5,
19481,36,16,19.0,
19481,55,33,24.0,
19481,13,27,6.0,
19481,49,20,20.0,
19481,64,19,33.25,
19481,68,14,12.5,
19481,38,6,263.5,
19481,27,43,43.9,
19481,12,9,38.0,
19481,17,45,39.0,
19481,29,8,123.79,
19481,54,2,7.45,
19481,57,3,19.5,
19481,50,12,16.25,
19481,4,50,22.0,
19481,2,33,19.0,
19481,30,13,25.89,
19481,62,42,49.3,
19481,10,30,31.0,
19481,48,48,12.75,
19481,42,24,14.0,
19481,33,18,2.5,
19481,60,44,34.0,
19481,20,29,81.0,
19481,63,17,43.9,
19481,35,1,18.0,
19481,46,20,12.0,
19481,34,11,14.0,
19481,9,3,97.0,
19481,70,24,15.0,
19481,6,1,25.0,
19481,31,26,12.5,
19481,25,42,14.0,
19481,75,18,7.75,
19481,11,42,21.0,
19481,51,7,53.0,
19481,22,12,21.0,
19481,76,44,18.0,
19481,18,31,62.5,
19481,52,3,7.0,
19481,32,20,32.0,
19481,3,41,10.0,
19481,41,29,9.65,
19481,43,43,46.0,
19481,73,50,15.0,
19481,59,49,55.0,
19481,53,17,32.8,
19481,15,47,15.5,
19481,39,28,18.0,
19481,24,26,4.5,
19481,56,5,38.0,
19481,28,1,45.6,
19481,16,44,17.45,
19481,44,35,19.45,
19481,72,48,34.8,
19481,65,45,21.05,
19481,77,27,13.0,
19481,37,11,26.0,
19481,26,41,31.23,
19481,71,4,21.5,
19481,5,17,21.35,
19481,8,24,40.0,
19481,47,22,9.5,
19482,51,50,53.0,
19482,28,1,45.6,
19482,27,1,43.9,
19482,6,31,25.0,
19482,50,4,16.25,
19482,16,4,17.45,
19482,7,27,30.0,
19482,29,43,123.79,
19482,35,15,18.0,
19482,64,48,33.25,
19482,76,17,18.0,
19482,59,24,55.0,
19482,39,19,18.0,
19482,4,5,22.0,
19482,62,47,49.3,
19482,20,7,81.0,
19482,17,17,39.0,
19482,54,21,7.45,
19482,77,5,13.0,
19482,30,4,25.89,
19482,48,2,12.75,
19483,76,48,18.0,
19483,66,24,17.0,
19483,13,11,6.0,
19483,65,4,21.05,
19483,55,36,24.0,
19483,22,41,21.0,
19483,12,9,38.0,
19483,23,35,9.0,
19483,25,25,14.0,
19483,77,12,13.0,
19483,34,25,14.0,
19483,69,45,36.0,
19483,43,30,46.0,
19483,75,43,7.75,
19483,9,46,97.0,
19483,37,38,26.0,
19483,61,13,28.5,
19483,59,7,55.0,
19483,28,9,45.6,
19484,62,42,49.3,
19484,13,6,6.0,
19484,59,7,55.0,
19484,68,17,12.5,
19484,34,26,14.0,
19484,15,42,15.5,
19484,29,2,123.79,
19484,65,28,21.05,
19484,43,42,46.0,
19484,47,32,9.5,
19484,55,29,24.0,
19484,44,49,19.45,
19484,2,18,19.0,
19484,58,48,13.25,
19484,61,31,28.5,
19484,74,12,10.0,
19484,57,4,19.5,
19484,31,32,12.5,
19484,67,5,14.0,
19484,32,22,32.0,
19484,63,21,43.9,
19484,10,17,31.0,
19484,1,26,18.0,
19484,42,32,14.0,
19484,76,50,18.0,
19484,8,38,40.0,
19484,56,41,38.0,
19484,24,33,4.5,
19484,23,39,9.0,
19484,28,18,45.6,
19484,14,47,23.25,
19484,25,29,14.0,
19484,36,14,19.0,
19484,39,44,18.0,
19484,17,25,39.0,
19484,40,12,18.4,
19484,21,12,10.0,
19484,77,2,13.0,
19484,69,14,36.0,
19485,64,47,33.25,
19485,61,10,28.5,
19485,66,41,17.0,
19485,51,14,53.0,
19485,10,24,31.0,
19485,63,4,43.9,
19485,49,5,20.0,
19485,19,42,9.2,
19485,37,19,26.0,
19485,44,21,19.45,
19485,17,42,39.0,
19485,32,39,32.0,
19485,1,26,18.0,
19485,12,34,38.0,
19485,76,3,18.0,
19486,59,33,55.0,
19486,26,17,31.23,
19486,16,8,17.45,
19486,18,43,62.5,
19486,27,46,43.9,
19486,48,19,12.75,
19486,10,30,31.0,
19486,66,26,17.0,
19486,23,7,9.0,
19486,54,32,7.45,
19486,28,4,45.6,
19486,46,4,12.0,
19486,7,34,30.0,
19486,68,36,12.5,
19486,6,20,25.0,
19486,56,8,38.0,
19486,57,46,19.5,
19486,71,38,21.5,
19486,8,34,40.0,
19486,24,40,4.5,
19486,76,34,18.0,
19486,67,46,14.0,
19486,22,14,21.0,
19486,1,39,18.0,
19486,43,50,46.0,
19486,47,46,9.5,
19486,74,7,10.0,
19486,38,18,263.5,
19486,39,18,18.0,
19486,73,20,15.0,
19486,70,42,15.0,
19486,19,28,9.2,
19486,13,46,6.0,
19486,12,26,38.0,
19486,60,31,34.0,
19486,31,13,12.5,
19486,50,27,16.25,
19486,40,9,18.4,
19486,20,4,81.0,
19486,65,27,21.05,
19486,49,23,20.0,
19486,9,7,97.0,
19486,34,29,14.0,
19486,35,24,18.0,
19486,17,3,39.0,
19486,72,4,34.8,
19486,53,4,32.8,
19486,63,24,43.9,
19486,52,14,7.0,
19486,42,9,14.0,
19486,2,27,19.0,
19486,37,24,26.0,
19486,61,4,28.5,
19486,21,12,10.0,
19486,62,41,49.3,
19486,3,20,10.0,
19486,5,22,21.35,
19486,75,23,7.75,
19486,45,23,9.5,
19486,4,35,22.0,
19486,64,39,33.25,
19487,73,43,15.0,
19487,12,30,38.0,
19487,27,48,43.9,
19487,26,24,31.23,
19487,76,34,18.0,
19487,33,10,2.5,
19487,30,43,25.89,
19487,5,4,21.35,
19487,28,28,45.6,
19487,3,41,10.0,
19487,2,2,19.0,
19487,65,18,21.05,
19487,23,1,9.0,
19487,20,44,81.0,
19487,10,31,31.0,
19487,72,1,34.8,
19487,9,3,97.0,
19487,68,46,12.5,
19487,19,7,9.2,
19487,75,24,7.75,
19487,56,14,38.0,
19487,40,12,18.4,
19487,61,43,28.5,
19487,7,10,30.0,
19487,36,29,19.0,
19487,52,30,7.0,
19487,43,4,46.0,
19487,46,31,12.0,
19487,37,44,26.0,
19487,16,44,17.45,
19487,31,50,12.5,
19487,38,7,263.5,
19487,63,47,43.9,
19487,66,47,17.0,
19487,45,20,9.5,
19487,14,17,23.25,
19487,29,39,123.79,
19487,42,4,14.0,
19487,47,3,9.5,
19487,60,5,34.0,
19487,70,15,15.0,
19487,21,14,10.0,
19487,54,33,7.45,
19487,77,28,13.0,
19487,34,1,14.0,
19487,71,10,21.5,
19487,53,34,32.8,
19487,64,39,33.25,
19487,25,36,14.0,
19487,39,28,18.0,
19487,69,9,36.0,
19487,74,22,10.0,
19488,40,38,18.4,
19488,34,8,14.0,
19488,30,6,25.89,
19488,65,9,21.05,
19488,48,29,12.75,
19488,67,22,14.0,
19488,15,49,15.5,
19488,41,40,9.65,
19488,51,27,53.0,
19488,38,8,263.5,
19488,4,41,22.0,
19488,74,9,10.0,
19488,23,19,9.0,
19488,73,38,15.0,
19488,60,2,34.0,
19488,27,34,43.9,
19488,37,15,26.0,
19488,7,6,30.0,
19488,70,50,15.0,
19488,22,36,21.0,
19488,31,49,12.5,
19488,2,20,19.0,
19488,5,34,21.35,
19488,59,30,55.0,
19488,13,18,6.0,
19488,29,18,123.79,
19488,10,29,31.0,
19488,72,35,34.8,
19488,17,50,39.0,
19488,54,18,7.45,
19488,58,21,13.25,
19488,77,40,13.0,
19488,55,10,24.0,
19488,32,30,32.0,
19488,11,47,21.0,
19488,12,36,38.0,
19488,35,13,18.0,
19488,21,34,10.0,
19488,33,49,2.5,
19488,69,17,36.0,
19488,42,40,14.0,
19488,76,12,18.0,
19488,28,21,45.6,
19488,14,12,23.25,
19488,16,23,17.45,
19488,75,22,7.75,
19488,64,22,33.25,
19488,6,41,25.0,
19488,8,28,40.0,
19488,43,17,46.0,
19488,9,34,97.0,
19488,18,18,62.5,
19488,52,28,7.0,
19488,26,8,31.23,
19488,47,8,9.5,
19488,49,24,20.0,
19488,71,32,21.5,
19489,22,43,21.0,
19489,41,38,9.65,
19489,17,5,39.0,
19489,76,27,18.0,
19489,4,30,22.0,
19489,1,24,18.0,
19489,30,47,25.89,
19489,68,7,12.5,
19489,2,44,19.0,
19489,54,31,7.45,
19489,18,17,62.5,
19489,56,36,38.0,
19489,35,35,18.0,
19489,62,21,49.3,
19489,9,32,97.0,
19489,40,13,18.4,
19489,21,39,10.0,
19489,42,21,14.0,
19489,74,20,10.0,
19489,10,4,31.0,
19489,43,30,46.0,
19489,66,22,17.0,
19489,31,29,12.5,
19489,75,43,7.75,
19489,57,8,19.5,
19489,55,2,24.0,
19490,11,40,21.0,
19490,26,7,31.23,
19490,10,25,31.0,
19490,16,42,17.45,
19490,34,44,14.0,
19490,65,9,21.05,
19490,9,5,97.0,
19490,53,32,32.8,
19490,75,4,7.75,
19490,76,41,18.0,
19490,60,15,34.0,
19490,64,19,33.25,
19490,63,45,43.9,
19490,2,34,19.0,
19490,46,24,12.0,
19490,25,10,14.0,
19490,28,18,45.6,
19490,59,5,55.0,
19490,15,33,15.5,
19490,14,19,23.25,
19490,18,36,62.5,
19490,12,14,38.0,
19490,24,25,4.5,
19490,61,9,28.5,
19490,45,26,9.5,
19490,5,7,21.35,
19490,3,9,10.0,
19490,66,46,17.0,
19490,30,28,25.89,
19490,71,27,21.5,
19490,19,8,9.2,
19490,43,4,46.0,
19490,20,4,81.0,
19490,1,25,18.0,
19490,17,28,39.0,
19490,55,21,24.0,
19491,25,7,14.0,
19491,24,35,4.5,
19491,34,41,14.0,
19491,46,11,12.0,
19491,39,49,18.0,
19491,14,24,23.25,
19491,76,21,18.0,
19491,43,19,46.0,
19491,68,28,12.5,
19491,57,36,19.5,
19491,59,23,55.0,
19491,40,33,18.4,
19491,27,15,43.9,
19491,44,27,19.45,
19491,21,12,10.0,
19491,60,24,34.0,
19491,9,43,97.0,
19491,41,32,9.65,
19491,62,25,49.3,
19491,53,12,32.8,
19491,15,49,15.5,
19491,19,4,9.2,
19491,50,23,16.25,
19491,55,50,24.0,
19491,8,45,40.0,
19491,45,47,9.5,
19491,20,28,81.0,
19491,3,27,10.0,
19491,64,8,33.25,
19491,6,31,25.0,
19491,32,48,32.0,
19491,70,1,15.0,
19491,42,45,14.0,
19491,18,12,62.5,
19491,11,36,21.0,
19491,48,39,12.75,
19491,1,43,18.0,
19491,63,15,43.9,
19491,71,22,21.5,
19491,56,7,38.0,
19491,65,42,21.05,
19491,29,37,123.79,
19491,33,41,2.5,
19491,22,9,21.0,
19491,69,12,36.0,
19492,24,20,4.5,
19492,60,25,34.0,
19492,22,38,21.0,
19492,55,1,24.0,
19492,6,49,25.0,
19492,31,21,12.5,
19492,13,4,6.0,
19492,25,1,14.0,
19492,51,27,53.0,
19492,21,44,10.0,
19492,28,33,45.6,
19492,20,32,81.0,
19493,70,24,15.0,
19493,20,43,81.0,
19493,9,2,97.0,
19493,68,43,12.5,
19493,41,5,9.65,
19493,52,25,7.0,
19493,53,29,32.8,
19493,19,14,9.2,
19493,57,32,19.5,
19493,54,13,7.45,
19493,12,22,38.0,
19493,35,4,18.0,
19493,8,23,40.0,
19493,49,48,20.0,
19493,2,7,19.0,
19493,13,27,6.0,
19493,11,49,21.0,
19493,21,30,10.0,
19493,75,17,7.75,
19493,63,8,43.9,
19493,17,46,39.0,
19493,39,21,18.0,
19493,28,49,45.6,
19493,65,22,21.05,
19493,67,4,14.0,
19493,36,21,19.0,
19493,32,24,32.0,
19493,71,9,21.5,
19493,25,18,14.0,
19493,66,18,17.0,
19493,42,23,14.0,
19493,44,26,19.45,
19493,48,24,12.75,
19493,62,48,49.3,
19493,61,18,28.5,
19493,43,15,46.0,
19493,38,42,263.5,
19493,5,1,21.35,
19493,34,37,14.0,
19493,1,4,18.0,
19493,72,30,34.8,
19493,73,45,15.0,
19493,74,39,10.0,
19493,30,15,25.89,
19493,47,47,9.5,
19493,45,40,9.5,
19493,27,20,43.9,
19493,37,38,26.0,
19493,76,30,18.0,
19493,3,4,10.0,
19493,23,15,9.0,
19493,26,3,31.23,
19493,33,19,2.5,
19494,49,48,20.0,
19494,73,43,15.0,
19494,63,12,43.9,
19494,64,41,33.25,
19494,39,34,18.0,
19494,30,2,25.89,
19494,70,5,15.0,
19494,35,21,18.0,
19494,40,26,18.4,
19494,4,5,22.0,
19494,25,29,14.0,
19495,26,50,31.23,
19495,71,26,21.5,
19495,76,31,18.0,
19495,62,47,49.3,
19495,68,29,12.5,
19495,77,26,13.0,
19495,66,34,17.0,
19495,28,5,45.6,
19495,3,3,10.0,
19495,8,6,40.0,
19495,36,35,19.0,
19495,5,1,21.35,
19495,75,6,7.75,
19495,53,33,32.8,
19495,33,10,2.5,
19495,27,28,43.9,
19495,19,9,9.2,
19495,41,50,9.65,
19495,24,32,4.5,
19495,70,34,15.0,
19495,40,47,18.4,
19495,56,31,38.0,
19495,54,9,7.45,
19495,49,6,20.0,
19495,37,18,26.0,
19495,55,24,24.0,
19495,47,26,9.5,
19496,72,44,34.8,
19496,69,12,36.0,
19496,58,45,13.25,
19496,21,44,10.0,
19496,75,8,7.75,
19496,2,45,19.0,
19496,25,43,14.0,
19496,14,48,23.25,
19496,56,26,38.0,
19496,57,43,19.5,
19496,45,47,9.5,
19496,68,49,12.5,
19496,47,40,9.5,
19496,42,44,14.0,
19496,66,40,17.0,
19496,9,4,97.0,
19496,48,43,12.75,
19496,6,19,25.0,
19496,5,16,21.35,
19496,77,46,13.0,
19496,13,10,6.0,
19496,1,11,18.0,
19496,71,13,21.5,
19496,53,16,32.8,
19496,17,14,39.0,
19496,4,20,22.0,
19496,39,36,18.0,
19496,41,46,9.65,
19496,40,33,18.4,
19496,43,8,46.0,
19496,49,11,20.0,
19496,67,42,14.0,
19496,32,48,32.0,
19496,22,9,21.0,
19496,54,5,7.45,
19496,50,42,16.25,
19496,38,25,263.5,
19496,70,14,15.0,
19496,23,13,9.0,
19496,59,25,55.0,
19497,59,12,55.0,
19497,51,49,53.0,
19497,43,8,46.0,
19497,12,33,38.0,
19497,36,38,19.0,
19497,77,5,13.0,
19497,16,28,17.45,
19497,68,12,12.5,
19497,34,29,14.0,
19497,14,49,23.25,
19497,30,5,25.89,
19497,21,17,10.0,
19497,10,9,31.0,
19497,27,14,43.9,
19497,1,20,18.0,
19497,40,16,18.4,
19497,61,11,28.5,
19497,67,14,14.0,
19497,72,39,34.8,
19497,31,16,12.5,
19497,45,22,9.5,
19497,63,44,43.9,
19497,64,48,33.25,
19497,33,50,2.5,
19497,29,1,123.79,
19497,69,30,36.0,
19497,38,30,263.5,
19497,26,10,31.23,
19497,7,30,30.0,
19497,11,5,21.0,
19497,37,37,26.0,
19497,49,47,20.0,
19497,18,10,62.5,
19497,65,37,21.05,
19497,57,25,19.5,
19497,20,31,81.0,
19497,35,47,18.0,
19497,54,8,7.45,
19497,74,12,10.0,
19497,44,5,19.45,
19497,8,15,40.0,
19497,23,14,9.0,
19497,55,50,24.0,
19497,60,11,34.0,
19497,53,25,32.8,
19497,41,33,9.65,
19497,13,2,6.0,
19497,56,23,38.0,
19497,32,6,32.0,
19497,22,16,21.0,
19497,50,27,16.25,
19497,58,27,13.25,
19497,4,25,22.0,
19497,62,18,49.3,
19497,19,38,9.2,
19497,28,7,45.6,
19497,76,48,18.0,
19497,15,35,15.5,
19497,3,23,10.0,
19497,52,40,7.0,
19497,5,37,21.35,
19497,17,3,39.0,
19498,5,50,21.35,
19498,28,22,45.6,
19498,15,6,15.5,
19498,12,39,38.0,
19498,29,17,123.79,
19498,14,22,23.25,
19498,9,14,97.0,
19498,49,38,20.0,
19498,67,29,14.0,
19498,17,31,39.0,
19498,1,21,18.0,
19498,22,15,21.0,
19498,40,34,18.4,
19498,20,36,81.0,
19498,60,22,34.0,
19498,59,37,55.0,
19498,48,32,12.75,
19498,75,5,7.75,
19498,42,29,14.0,
19498,77,35,13.0,
19498,64,47,33.25,
19498,74,21,10.0,
19498,38,18,263.5,
19498,44,27,19.45,
19498,45,44,9.5,
19498,2,9,19.0,
19498,13,46,6.0,
19498,43,20,46.0,
19498,55,20,24.0,
19498,37,6,26.0,
19498,34,1,14.0,
19498,56,35,38.0,
19498,11,16,21.0,
19498,68,15,12.5,
19498,66,2,17.0,
19498,52,3,7.0,
19498,39,34,18.0,
19498,31,34,12.5,
19498,73,44,15.0,
19498,32,25,32.0,
19498,24,42,4.5,
19498,70,48,15.0,
19498,4,22,22.0,
19498,54,40,7.45,
19498,18,30,62.5,
19498,35,29,18.0,
19498,53,11,32.8,
19498,30,6,25.89,
19498,19,28,9.2,
19498,65,38,21.05,
19498,50,26,16.25,
19499,62,48,49.3,
19499,69,44,36.0,
19499,76,33,18.0,
19499,2,41,19.0,
19499,65,48,21.05,
19499,18,41,62.5,
19499,21,26,10.0,
19499,48,11,12.75,
19499,73,45,15.0,
19499,20,30,81.0,
19499,13,45,6.0,
19499,31,2,12.5,
19499,16,13,17.45,
19499,68,19,12.5,
19499,39,15,18.0,
19499,9,7,97.0,
19499,12,6,38.0,
19499,49,36,20.0,
19499,40,38,18.4,
19499,71,18,21.5,
19499,7,1,30.0,
19499,57,20,19.5,
19499,14,14,23.25,
19499,4,28,22.0,
19499,42,19,14.0,
19499,72,46,34.8,
19499,28,34,45.6,
19499,66,46,17.0,
19499,50,29,16.25,
19499,67,9,14.0,
19499,64,25,33.25,
19499,11,16,21.0,
19499,37,5,26.0,
19499,61,3,28.5,
19499,27,1,43.9,
19499,6,14,25.0,
19499,47,13,9.5,
19499,53,25,32.8,
19499,26,1,31.23,
19499,23,45,9.0,
19499,38,46,263.5,
19499,51,17,53.0,
19499,74,2,10.0,
19499,29,38,123.79,
19499,45,48,9.5,
19499,52,27,7.0,
19499,3,6,10.0,
19499,54,6,7.45,
19499,32,33,32.0,
19499,35,31,18.0,
19499,60,32,34.0,
19499,77,5,13.0,
19499,75,37,7.75,
19499,56,7,38.0,
19499,55,48,24.0,
19499,34,37,14.0,
19499,63,19,43.9,
19499,30,27,25.89,
19499,15,16,15.5,
19499,5,27,21.35,
19499,33,22,2.5,
19499,25,34,14.0,
19499,1,45,18.0,
19499,46,27,12.0,
19499,10,18,31.0,
19499,41,43,9.65,
19499,36,47,19.0,
19500,52,27,7.0,
19500,65,16,21.05,
19500,48,11,12.75,
19500,12,44,38.0,
19500,63,26,43.9,
19500,35,18,18.0,
19500,61,9,28.5,
19500,18,44,62.5,
19500,56,27,38.0,
19500,42,8,14.0,
19500,41,26,9.65,
19500,43,9,46.0,
19500,2,35,19.0,
19500,77,10,13.0,
19500,11,18,21.0,
19500,68,17,12.5,
19500,28,10,45.6,
19500,51,12,53.0,
19500,37,6,26.0,
19500,70,46,15.0,
19500,30,11,25.89,
19500,26,8,31.23,
19500,62,6,49.3,
19500,60,8,34.0,
19500,54,27,7.45,
19500,17,31,39.0,
19500,13,25,6.0,
19500,36,50,19.0,
19500,7,9,30.0,
19500,14,14,23.25,
19500,64,39,33.25,
